    121.4034     24.0728
    121.4076     24.0858
    121.3412     24.1630
    121.3452     24.1523
    121.3369     24.1395
    121.3484     24.1274
    121.3808     24.1136
    121.3550     24.1063
    121.3451     24.1179
    121.3368     24.1082
    121.3318     24.0868
    121.3159     24.0809
    121.2933     24.0609
    121.2914     24.0499
    121.2818     24.0449
    121.2673     24.0606
    121.2815     24.0742
    121.2940     24.0761
    121.3074     24.0848
    121.3412     24.1630
    121.2580     24.0141
    121.2527     23.9847
    121.2480     23.9952
    121.2580     24.0141
    121.2790     23.9872
    121.2927     23.9654
    121.2754     23.9697
    121.2790     23.9872
    121.2614     23.9028
    121.2642     23.9091
    121.2697     23.9078
    121.2710     23.9015
    121.2614     23.9028
    121.2504     23.8700
    121.2573     23.8750
    121.2628     23.8725
    121.2614     23.8662
    121.2504     23.8700
    121.1691     23.8568
    121.1365     23.8661
    121.1107     23.8854
    121.1278     23.8894
    121.1296     23.8772
    121.1452     23.8735
    121.1691     23.8568
    121.1435     23.8520
    121.1114     23.8390
    121.1044     23.8286
    121.0958     23.8422
    121.1258     23.8520
    121.1435     23.8520
    120.9409     23.6966
    120.9472     23.6935
    120.9422     23.6912
    120.9372     23.6927
    120.9409     23.6966
    121.2145     23.6180
    121.2133     23.6023
    121.1979     23.5945
    121.2145     23.6180
    121.1452     23.6246
    121.1430     23.6085
    121.1548     23.5966
    121.1498     23.5922
    121.1286     23.5969
    121.1156     23.6186
    121.1031     23.6287
    121.0899     23.6204
    121.0909     23.6057
    121.0832     23.5926
    121.0741     23.6017
    121.0813     23.6227
    121.0792     23.6627
    121.0954     23.6578
    121.0993     23.6463
    121.1209     23.6404
    121.1371     23.6127
    121.1356     23.6275
    121.1452     23.6246
    121.2011     23.5915
    121.1867     23.5863
    121.1822     23.5939
    121.2011     23.5915
    120.9541     23.5711
    120.9433     23.6000
    120.9585     23.6048
    120.9582     23.5762
    120.9541     23.5711
    121.1652     23.5000
    121.1793     23.5104
    121.1764     23.5007
    121.1815     23.4852
    121.1983     23.4746
    121.1911     23.4591
    121.1857     23.4733
    121.1704     23.4817
    121.1615     23.4627
    121.1558     23.4602
    121.1489     23.5054
    121.1228     23.5225
    121.1050     23.5207
    121.0800     23.5121
    121.0895     23.4842
    121.0768     23.4898
    121.0624     23.4848
    121.0651     23.4509
    121.0336     23.4476
    121.0190     23.4381
    121.0178     23.4446
    121.0386     23.4660
    121.0149     23.4803
    121.0287     23.4909
    121.0021     23.4924
    121.0123     23.5025
    121.0296     23.5033
    121.0459     23.5095
    121.0578     23.5200
    121.0336     23.5344
    121.0404     23.5460
    121.0376     23.5565
    121.0463     23.5441
    121.0602     23.5429
    121.0708     23.5542
    121.0775     23.5385
    121.0872     23.5320
    121.0960     23.5452
    121.1040     23.5347
    121.1165     23.5465
    121.1348     23.5313
    121.1404     23.5189
    121.1652     23.5000
    120.9122     23.4732
    120.9365     23.4627
    120.9248     23.4523
    120.9145     23.4285
    120.9227     23.4247
    120.9420     23.4414
    120.9505     23.4334
    120.9594     23.4316
    120.9680     23.4353
    120.9839     23.4560
    120.9690     23.4625
    120.9854     23.4683
    120.9859     23.4818
    120.9804     23.4969
    120.9603     23.5162
    120.9468     23.5054
    120.9470     23.4897
    120.9403     23.4810
    120.9277     23.4827
    120.9122     23.4732
    121.0169     23.4075
    121.0219     23.4095
    121.0217     23.4047
    121.0184     23.4020
    121.0169     23.4075
    120.9931     23.3647
    121.0100     23.3608
    121.0267     23.3640
    121.0182     23.3377
    121.0034     23.3458
    120.9971     23.3577
    120.9726     23.3422
    120.9651     23.3540
    120.9633     23.3728
    120.9794     23.3675
    120.9835     23.3844
    120.9948     23.3837
    120.9931     23.3647
    121.1211     23.3249
    121.1149     23.3197
    121.1160     23.3059
    121.1193     23.3076
    121.1193     23.3120
    121.1241     23.3148
    121.1211     23.3249
    121.0455     23.3279
    121.0515     23.3126
    121.0677     23.3151
    121.0772     23.3091
    121.0597     23.3106
    121.0585     23.2849
    121.0495     23.2963
    121.0239     23.2807
    121.0178     23.2951
    121.0030     23.2882
    120.9930     23.2761
    120.9800     23.2743
    120.9704     23.2813
    120.9559     23.2763
    120.9665     23.2990
    121.0006     23.2996
    121.0154     23.3076
    121.0213     23.3211
    121.0455     23.3279
    120.8992     23.2444
    120.9505     23.2682
    120.9414     23.2463
    120.9250     23.2405
    120.9249     23.2263
    120.9135     23.2131
    120.9007     23.2194
    120.8942     23.2343
    120.8992     23.2444
    120.8926     23.1723
    120.9177     23.1899
    120.9058     23.1898
    120.8928     23.1786
    120.8863     23.1637
    120.8926     23.1723
    120.8764     23.0804
    120.8851     23.0726
    120.8792     23.0607
    120.8842     23.0462
    120.8782     23.0452
    120.8618     23.0516
    120.8659     23.0603
    120.8597     23.0742
    120.8764     23.0804
    120.7518     22.6357
    120.7627     22.6344
    120.7627     22.6206
    120.7505     22.6243
    120.7518     22.6357

