# Latitude(North), Longitude(East)
362    477
360    476
359    476
358    475
358    473
357    472
357    475
356    475
354    474
352    473
352    473
352    471
351    472
350    473
350    468
350    469
350    469
349    468
350    471
348    470
348    469
347    470
348    471
347    471
346    470
345    470
344    469
345    468
344    467
344    466
344    468
343    468
342    467
344    470
342    471
342    470
341    468
341    469
341    470
340    471
340    470
339    471
338    471
336    470
336    469
335    469
335    468
335    470
334    470
332    470
331    470
331    470
332    469
330    470
330    469
329    470
330    469
330    468
329    467
329    469
328    467
328    470
328    471
327    470
325    471
324    470
323    471
322    470
322    470
321    469
320    469
320    468
320    467
321    467
322    467
324    468
324    466
325    466
326    466
326    465
323    465
321    465
322    464
322    463
320    462
319    463
318    464
320    464
318    466
317    466
316    466
316    465
317    464
317    463
318    463
317    462
317    461
320    460
321    462
321    461
322    460
323    461
323    460
324    460
325    461
326    462
326    461
325    460
325    459
326    460
327    460
327    461
328    461
329    462
330    463
330    461
329    461
329    459
327    460
327    458
332    457
335    456
335    457
336    457
336    459
336    460
337    459
336    458
337    457
337    456
337    455
338    456
338    456
338    454
339    454
340    455
340    456
340    457
341    457
340    457
341    456
342    455
341    455
341    453
342    452
342    452
343    453
343    452
344    453
345    454
344    452
347    451
347    452
348    452
348    452
347    451
350    450
350    451
351    451
352    451
352    450
353    451
354    452
354    452
354    452
354    451
354    450
355    450
356    450
357    451
358    450
359    451
359    450
360    451
361    450
363    451
364    451
365    452
365    451
366    451
367    451
368    451
368    452
369    452
368    451
369    451
373    451
373    451
370    450
370    450
375    451
375    451
376    452
378    451
379    451
380    451
379    451
382    452
382    451
384    451
384    451
385    451
386    451
387    450
388    449
389    448
389    446
390    447
390    447
391    447
392    447
395    447
396    448
396    448
395    447
394    446
394    443
392    440
393    440
394    442
397    443
398    442
395    440
397    441
400    440
399    440
395    439
393    438
391    438
390    437
390    437
390    436
388    437
387    437
387    437
387    436
385    435
386    436
385    437
384    436
385    435
383    436
383    436
382    435
382    435
381    436
381    435
380    435
380    435
379    435
380    434
379    433
378    434
377    434
377    432
378    432
379    432
381    433
381    432
383    435
383    435
384    434
383    433
383    432
383    431
384    432
385    432
386    433
386    433
386    434
387    434
388    434
388    436
389    434
390    434
389    435
390    436
391    435
391    435
391    435
393    435
392    435
391    436
392    437
392    436
394    438
397    439
399    437
398    437
398    436
395    435
394    434
395    434
394    433
394    433
396    433
396    433
398    433
396    431
397    430
397    431
397    431
398    432
399    432
398    431
398    431
400    432
400    432
400    431
401    431
400    430
401    430
400    429
401    429
401    430
403    430
402    430
403    431
404    431
404    431
402    432
402    432
401    432
401    433
398    433
399    434
400    434
400    434
400    435
399    435
400    437
400    436
401    436
400    435
401    436
402    437
403    436
402    437
401    437
401    438
403    438
403    437
404    438
405    439
405    437
405    437
406    438
406    437
407    437
406    435
406    435
408    437
408    438
407    437
407    438
406    439
406    441
408    439
408    440
409    439
409    440
410    439
410    438
411    438
411    441
413    440
413    440
416    440
417    441
418    440
419    441
418    440
417    440
416    439
416    438
416    438
415    438
414    437
413    437
413    437
412    436
413    436
412    434
413    435
413    434
414    434
415    434
414    433
413    432
414    432
413    432
414    432
414    431
415    431
415    432
415    433
416    434
416    434
416    435
416    435
417    436
418    436
419    437
419    435
418    434
419    434
419    433
418    432
419    431
420    431
419    432
421    432
419    433
420    434
421    433
422    434
422    435
421    434
419    435
419    436
420    435
421    436
420    437
420    436
421    438
422    437
422    437
423    436
422    435
424    436
424    437
424    435
423    434
424    434
424    434
425    435
426    438
426    436
427    437
427    436
428    437
429    438
430    437
431    438
431    440
431    440
431    439
432    440
431    440
433    439
432    438
432    437
433    438
433    437
434    438
434    440
433    440
432    441
433    441
435    440
435    441
435    442
438    441
437    440
439    440
439    439
440    440
439    441
439    442
439    443
440    443
441    443
442    442
441    441
442    441
442    442
442    442
443    442
444    443
443    441
444    440
444    440
443    438
444    438
445    438
445    440
444    441
445    443
445    441
446    441
445    442
446    442
447    441
448    442
448    443
449    443
451    445
451    445
452    445
453    446
456    448
458    448
460    449
461    449
463    452
464    451
466    449
467    449
472    449
474    449
476    448
477    449
484    446
483    445
484    445
485    445
485    445
486    446
486    446
486    446
486    447
486    448
483    449
483    449
480    450
478    451
475    454
471    455
471    456
472    457
473    456
474    457
477    455
478    455
480    455
481    456
481    457
482    456
483    456
484    457
485    456
485    457
486    457
486    458
487    458
488    459
490    459
493    458
494    454
495    452
496    452
496    450
495    448
495    448
493    449
491    448
491    445
494    444
495    444
497    446
498    446
502    446
503    447
504    447
505    448
505    451
506    450
507    449
507    450
508    451
508    451
508    452
509    451
510    452
509    453
512    455
513    456
514    455
514    456
515    455
515    456
516    455
516    455
517    455
518    455
516    458
518    458
519    458
521    459
521    460
521    458
521    459
522    459
523    459
524    459
525    458
526    458
526    459
523    459
522    462
523    462
524    460
525    460
523    462
525    462
525    461
525    462
526    462
526    461
526    462
527    462
526    463
527    463
525    464
526    464
524    465
522    463
522    463
520    463
519    463
520    466
521    467
523    467
524    467
521    468
522    469
524    468
523    469
524    470
524    470
525    468
525    470
524    471
526    470
526    471
526    472
527    474
527    471
527    470
527    470
527    470
526    469
527    467
528    468
528    469
528    470
528    473
529    477
529    477
529    475
529    474
529    474
529    475
530    475
530    471
531    472
532    472
531    473
532    473
532    474
533    474
532    475
533    475
532    475
532    476
532    475
530    476
531    477
531    476
532    477
531    477
531    479
532    478
532    478
532    480
533    479
534    479
535    479
535    480
533    480
534    482
536    484
536    482
535    482
535    481
535    481
536    480
537    483
537    482
537    480
536    480
536    479
535    478
534    478
534    477
535    477
536    478
536    478
536    477
537    478
537    479
538    478
539    479
538    479
538    479
540    480
537    480
539    480
538    481
538    483
538    482
539    481
539    482
540    481
542    481
541    482
541    482
542    483
539    486
540    487
542    486
543    486
545    483
545    484
545    485
544    486
544    486
544    489
543    491
544    492
545    489
545    488
546    487
547    488
546    486
547    485
547    485
547    484
548    482
549    482
550    484
551    484
552    484
555    485
554    487
555    488
558    490
559    492
558    493
559    495
558    495
559    499
559    500
558    501
559    502
558    505
560    506
561    505
562    505
565    503
565    504
566    505
567    503
568    504
567    504
567    506
568    505
568    506
569    505
568    508
569    507
569    508
570    508
570    509
568    511
569    512
570    511
571    512
571    513
572    515
569    515
568    514
569    514
569    513
567    515
567    514
568    512
567    513
566    514
565    513
564    512
564    513
563    513
562    513
562    512
562    512
561    512
560    509
560    511
560    512
558    512
558    511
556    509
556    508
558    507
557    506
555    506
554    505
554    505
550    502
549    502
550    503
551    504
552    505
552    504
553    505
555    509
554    509
552    506
553    508
553    509
553    508
552    508
552    508
553    509
552    510
553    511
554    510
554    511
554    511
554    512
554    513
554    514
553    515
554    516
555    516
554    515
555    514
556    513
557    517
559    519
559    519
558    521
557    518
556    518
556    523
556    522
555    522
553    523
553    524
552    523
552    525
553    526
553    525
553    524
554    524
554    523
555    523
556    524
556    525
556    526
557    525
557    524
558    524
559    527
560    528
559    529
560    530
561    532
560    532
560    532
561    534
561    534
561    532
561    531
561    530
560    529
561    529
560    527
561    525
561    526
562    527
563    528
563    528
562    527
563    531
563    531
565    534
565    535
565    536
566    535
566    537
568    538
569    537
569    536
568    536
570    535
571    534
570    535
569    534
570    534
570    533
568    535
568    534
567    533
569    533
570    532
567    532
568    531
569    531
569    530
568    531
568    530
569    529
568    529
567    530
567    530
568    528
567    528
567    525
567    522
567    523
568    524
569    525
568    523
